id, mac, first_ap_id, last_ap_id, ssid, vlan, radio_mode,ap_radio_index, ap_radio_description, ht_mode,first_start, first_stop, last_start, last_stop,interface_index, first_ap_folder_id, last_ap_folder_id, rsta_type, rsta_type_user_set, forward_mode, device_os,device_os_detail, mdm_server_id, device_id,from_snmp_trap, tunneled_device_id, user_agent_string,aruba_device_type, device_classification_source,vendor, authen_type, authen_state_from_mib, login_time, logout_time, device_type,device_manufacturer, device_model, notes,serial_number, phone_number, network_chipset,network_driver,eap_supplicant, asset_id,asset_group,asset_category, service_start_string, service_end_string, client_name_enabled, serial_number_enabled,phone_number_enabled,network_chipset_enabled,network_driver_enabled, eap_supplicant_enabled, asset_id_enabled, asset_group_enabled, asset_category_enabled, service_start_st ring_enabled, service_end_string_enabled, device_type_enabled, device_manufacturer_enabled, device_model_enabled, device_os_enabled, device_os_detail_enabled, self_ap_id, search_mac, is_vip, device_classification_source_version
232,DC:1A:C5:61:5D:0B,205,205,eduroam,12,a,2,802.11ac,0,1492700250,1492701151,1492700250,1492701151,\N,1,4,1,0,0,,,\N,\N,0,\N,\N,,\N,vivo Mobile Communication Co.\, Ltd.,\N,0,1492700251,1492701151,vivo Mobile Communication Co.\, Ltd.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,DC1AC5615D0B
789,AC:5F:3E:F6:16:4B,192,205,eduroam,12,g,1,802.11bgn,0,1493402842,1493406445,1496181665,1496182566,\N,4,4,1,0,0,Android,Linux; U; Android 7.0; SM-G930W8 Build/NRD90M,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G930W8 Build/NRD90M,Android,2,SAMSUNG ELECTRO-MECHANICS(THAILAND),\N,0,1496181668,1496182568,Android,,SM-G930W8,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,AC5F3EF6164B,0,\N
173,60:E3:AC:F7:73:34,205,205,tru,7,a,2,802.11ac,0,1492639333,1492640234,1492639333,1492640234,\N,1,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,60E3ACF77334,0,\N
174,90:E7:C4:D3:82:04,205,205,tru,7,a,2,802.11ac,0,1492639333,1492640535,1492639333,1492640535,\N,1,4,1,0,0,Android,,\N,\N,0,\N,Android-Wifi/0.1,Android,2,HTC Corporation,\N,0,\N,\N,Android,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,90E7C4D38204,0,\N
56,90:68:C3:B1:86:14,205,205,eduroam,12,g,1,802.11bgn,0,1492557996,1492559196,1493416653,1493422657,\N,1,4,1,0,0,Android,Linux; U; Android 5.1; XT1032 Build/LPBS23.13-57-2,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 5.1; XT1032 Build/LPBS23.13-57-2),Android,2,Motorola Mobility LLC\, a Lenovo Company,\N,0,1493416654,1493422657,Android,,XT1032,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,9068C3B18614,0
254,B4:8B:19:9B:A3:54,200,205,eduroam,12,g,1,802.11bgn,0,1492703853,1492711960,1496082519,1496082819,\N,4,4,1,0,0,iOS,10_3_2,\N,\N,0,\N,AppleCoreMedia/1.0.0.14F89 (iPhone; U; CPU OS 10_3_2 like Mac OS X; en_ca),iPhone,2,Apple\, Inc.,\N,0,1496080716,1496082519,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,B48B199BA354,0
1680,9C:F4:8E:74:1C:77,205,205,tru,7,g,1,802.11bgn,0,1496071401,1496072302,1496071401,1496072302,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,9CF48E741C77,0,\N
1833,94:65:2D:22:C7:03,205,205,tru,7,a,2,802.11ac,0,1496418581,1496418881,1496419182,1496420086,\N,4,4,1,0,0,Linux,X11; Linux x86_64,\N,\N,0,\N,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/52.0.2743.82 Safari/537.36,Linux,2,Unknown,\N,0,\N,\N,Linux,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,94652D22C703,0
1719,38:71:DE:05:47:9A,200,200,tru,7,a,2,802.11ac,0,1496157020,1496157621,1496170245,1496172048,\N,4,4,1,0,0,iOS,10.3.2 (14F89),\N,\N,0,\N,iPhone8\,1/10.3.2 (14F89),iPhone,2,Apple\, Inc.,\N,0,\N,\N,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,3871DE05479A
1488,D8:BB:2C:7D:3C:7E,205,205,tru,7,g,1,802.11bgn,0,1495338836,1495340037,1495389310,1495390512,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,D8BB2C7D3C7E
1681,20:A2:E4:D1:28:43,200,200,tru,7,a,2,802.11ac,0,1496074405,1496074706,1496080115,1496080416,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,20A2E4D12843
24,7C:C3:A1:AF:0E:2D,205,205,eduroam,12,a,2,802.11ac,0,1492554395,1492568798,1493308902,1493419355,\N,1,4,1,0,0,Mac OS X,10_12_1,\N,\N,0,\N,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML\, like Gecko),OS X,2,Apple\, Inc.,\N,0,1493308902,1493419356,Apple Mac,Apple,Mac,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,7CC3A1AF0E2D
1075,A8:66:7F:37:18:00,189,205,eduroam,12,g,1,802.11bgn,0,1494003681,1494008186,1494008186,1494008486,\N,4,4,1,0,0,Mac OS X,10_12_4,\N,\N,0,\N,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/57.0.2987.133 Safari/537.36,OS X,2,Apple\, Inc.,\N,0,1494008186,1494008486,Apple Mac,Apple,Mac,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A8667F371800
136,68:AE:20:01:DA:EC,205,205,tru,7,a,2,802.11ac,0,1492627323,1492627924,1492627323,1492627924,\N,1,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,68AE2001DAEC
390,B4:4B:D2:D3:89:FF,205,205,tru,7,g,1,802.11bgn,0,1492803799,1492804700,1492803799,1492804700,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,B44BD2D389FF
380,3C:A9:F4:82:B1:30,190,190,tru,7,a,2,802.11ac,0,1492797194,1492797494,1492802298,1492802598,\N,4,4,1,0,0,Linux,X11; Linux x86_64,\N,\N,0,\N,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/57.0.2987.133 Safari/537.36,Linux,2,Intel Corporate,\N,0,\N,\N,Linux,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,3CA9F482B130,0
1834,98:9E:63:55:80:70,189,189,eduroam,12,a,2,802.11ac,0,1496419182,1496419483,1496419182,1496419483,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,989E63558070,0,\N
1775,F4:0F:24:2E:58:1C,191,191,eduroam,12,a,2,802.11ac,0,1496248707,1496254743,1496420689,1496430329,\N,4,4,1,0,0,Mac OS X,10_12_5,\N,\N,0,\N,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML\, like Gecko) Version/10.1.1 Safari/603.2.4,OS X,2,Unknown,\N,0,1496420690,1496430330,Apple Mac,Apple,Mac,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,F40F242E581C,0
21,D0:65:CA:45:0F:47,205,194,eduroam,12,g,1,802.11bgn,0,1492554395,1492554995,1496672104,\N,\N,1,4,1,0,0,Linux,X11; Linux x86_64,\N,\N,0,\N,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/52.0.2743.82 Safari/537.36,Linux,2,Unknown,EAP,1,1496672105,\N,Linux,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,D065CA450F47,0
28,1C:91:48:B2:D7:BE,205,205,tru,7,g,1,802.11bgn,0,1492554995,1492556195,1496352318,1496353524,\N,1,4,1,0,0,iOS,10_3_1,\N,\N,0,\N,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML\, like Gecko) Mobile/14E304,iPhone,2,Unknown,\N,0,\N,\N,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,1C9148B2D7BE,0
382,C8:69:CD:B8:19:8C,201,190,eduroam,12,a,2,802.11ac,0,1492798995,1492799296,1494442526,1494442827,\N,4,4,1,0,0,Mac OS X,10.12,\N,\N,0,\N,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,OS X,2,Apple\, Inc.,\N,0,1494442528,1494442828,Apple Mac,Apple,Mac,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,C869CDB8198C,0
1670,34:23:BA:C9:2B:5A,209,209,eduroam,12,a,2,802.11ac,0,1495977110,1495978010,1495977110,1495978010,\N,7,7,1,0,0,Android,Linux; U; Android 4.4.2; SGH-I747M Build/KOT49H,\N,\N,0,\N,Dalvik/1.6.0 (Linux; U; Android 4.4.2; SGH-I747M Build/KOT49H),Android,2,Samsung Electro Mechanics co.\,LTD.,\N,0,1495977111,1495978011,Samsung SGH-I747M,Samsung,SGH-I747M,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,3423BAC92B5A,0
1132,A4:E4:B8:29:AC:FE,200,205,tru,7,a,2,802.11ac,0,1494259246,1494261650,1496082218,1496083120,\N,4,4,1,0,0,,,\N,\N,0,\N,Mozilla/5.0 (BB10; Touch) AppleWebKit/537.35+ (KHTML\, like Gecko) Version/10.3.3.2205 Mobile Safari/537.35+ CPDD,BlackBerry,\N,BlackBerry RTS,\N,0,1496082221,1496083123,BlackBerry,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A4E4B829ACFE,0
26,9C:2A:83:40:34:EF,205,205,tru,7,g,1,802.11bgn,0,1492554995,1492556195,1492637532,1492638433,\N,1,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Samsung Electronics Co.\,Ltd,\N,0,\N,\N,Samsung Electronics Co.\,Ltd,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,9C2A834034EF
139,AC:5F:3E:2F:39:BE,205,198,eduroam,12,a,2,802.11ac,0,1492628224,1492628524,1492727873,1492729074,\N,1,4,1,0,0,,,\N,\N,0,\N,\N,,\N,SAMSUNG ELECTRO-MECHANICS(THAILAND),\N,0,1492727873,1492729074,SAMSUNG ELECTRO-MECHANICS(THAILAND),,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,AC5F3E2F39BE,0,\N
30,2C:5B:B8:5C:F2:46,205,205,tru,7,g,1,802.11bgn,0,1492555595,1492556195,1492804700,1492805900,\N,1,4,1,0,0,Android,Linux; U; Android 5.1.1; OPPO R7sm Build/LMY47V,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 5.1.1; OPPO R7sm Build/LMY47V),Android,2,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.\,LTD,\N,0,1492804700,1492805901,Android,,OPPO R7sm,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,2C5BB85CF246,0
1220,78:4F:43:51:45:B3,205,205,eduroam,12,g,1,802.11bgn,0,1494429303,1494430205,1494861409,1494861960,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,1494861409,1494861960,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,784F435145B3,0,\N
172,D0:25:98:69:34:C2,205,194,eduroam,12,a,2,802.11ac,0,1492638733,1492639634,1496676924,\N,\N,1,4,1,0,0,iOS,10.3.1 (14E304),\N,\N,0,\N,iPhone7\,2/10.3.1 (14E304),iPhone,2,Apple\, Inc.,EAP,1,1496676926,\N,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,D025986934C2
17,D0:33:11:12:63:50,205,199,tru,7,a,2,802.11ac,0,1492553194,1492554395,1496673309,\N,\N,1,4,1,0,0,iOS,10.3.2 (14F89),\N,\N,0,\N,iPhone7\,2/10.3.2 (14F89),iPhone,2,Apple\, Inc.,MAC,1,1496673310,\N,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,D03311126350
1297,38:CA:DA:14:8A:7C,205,205,tru,7,g,1,802.11bgn,0,1494602703,1494603604,1494602703,1494603604,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,38CADA148A7C
1643,2C:F0:EE:48:5D:E2,200,205,tru,7,a,2,802.11ac,0,1495817745,1495818345,1495820149,1495820449,\N,4,4,1,0,0,iOS,10_3_1,\N,\N,0,\N,Mozilla/5.0 (iPad; CPU OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML\, like Gecko) Mobile/14E304,iPad,2,Apple\, Inc.,\N,0,1495820150,1495820450,Apple iPad,Apple,iPad,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,2CF0EE485DE2
1774,98:5F:D3:3A:03:F9,191,192,eduroam,12,a,2,802.11ac,0,1496244786,1496245087,1496247503,1496249612,\N,4,4,1,0,0,Windows,Windows NT 10.0; Win64; x64,\N,\N,0,\N,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.1439,Win 10,2,Microsoft Corporation,\N,0,1496247806,1496249613,Windows 10,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,985FD33A03F9,0
1605,78:0C:B8:17:DC:2A,238,238,eduroam,12,a,2,802.11ac,0,1495736926,1495741434,1495744439,1495756759,\N,7,7,1,0,0,Windows,compatible; MSIE 7.0; Windows NT 10.0; Win64; x64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3,\N,\N,0,\N,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; Win64; x64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3,Win 10,2,Intel Corporate,\N,0,1495744740,1495756759,Windows 10,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,780CB817DC2A,0,\N
25,AC:37:43:52:7C:C0,205,205,eduroam,12,a,2,802.11ac,0,1492554395,1492554995,1495046827,1495048029,\N,1,4,1,0,0,Linux,X11; Linux x86_64,\N,\N,0,\N,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/52.0.2743.82 Safari/537.36,Linux,2,Unknown,\N,0,1495046829,1495048031,Linux,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,AC3743527CC0,0
1184,88:1F:A1:00:6D:5A,200,200,tru,7,a,2,802.11ac,0,1494351776,1494353279,1494351776,1494353279,\N,4,4,1,0,0,Mac OS X,10_9_5,\N,\N,0,\N,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.78.2 (KHTML\, like Gecko),OS X,2,Apple\, Inc.,\N,0,1494351776,1494353279,Apple Mac,Apple,Mac,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,881FA1006D5A
1072,08:11:96:B2:EC:9C,192,192,tru,7,a,2,802.11ac,0,1493999477,1493999777,1494354781,1494355683,\N,4,4,1,0,0,Windows,Windows NT 10.0; WOW64; rv:52.0,\N,\N,0,\N,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,Win 10,2,Intel Corporate,\N,0,1494354782,1494355683,Windows 10,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,081196B2EC9C,0,\N
54,C0:33:5E:16:03:15,205,191,eduroam,12,a,2,802.11ac,0,1492557996,1492559196,1496674213,\N,\N,1,4,1,0,0,Windows,Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0,\N,\N,0,\N,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,Win 10,2,Microsoft,EAP,1,1496674214,\N,Windows 10,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,C0335E160315,0,\N
18,68:AE:20:00:FC:FF,205,195,eduroam,12,a,2,802.11ac,0,1492553194,1492554395,1496678430,\N,\N,1,1,1,0,0,iOS,10.3.1 (14E304),\N,\N,0,\N,iPhone5\,3/10.3.1 (14E304),iPhone,2,Apple\, Inc.,EAP,1,1496678432,\N,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,68AE2000FCFF
1022,70:48:0F:2E:06:96,205,205,tru,7,g,1,802.11bgn,0,1493910922,1493911823,1493910922,1493911823,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,70480F2E0696
385,70:28:8B:3D:27:81,205,205,tru,7,a,2,802.11ac,0,1492802298,1492803499,1492802298,1492803499,\N,4,4,1,0,0,Android,Linux; Android 6.0.1; SM-G903W Build/LRX22C,\N,\N,0,\N,Mozilla/5.0 (Linux; Android 6.0.1; SM-G903W Build/LRX22C) AppleWebKit/537.36 (KHTML\, like Gecko) SamsungBrowser/3.0 Chrome/38.0,Android,2,Unknown,\N,0,\N,\N,Samsung SM-G903W,Samsung,SM-G903W,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,70288B3D2781,0
59,C0:F2:FB:95:08:73,205,205,tru,7,g,1,802.11bgn,0,1492558596,1492559797,1492558596,1492559797,\N,1,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,C0F2FB950873
1672,64:BC:0C:46:3A:67,206,206,tru,7,g,1,802.11bgn,0,1496006237,1496006537,1496006237,1496006537,\N,7,7,1,0,0,Android,Linux; U; Android 6.0; LG-D852 Build/MRA58K,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0; LG-D852 Build/MRA58K),Android,2,LG Electronics,\N,0,1496006237,1496006537,LG D852,LG,D852,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,64BC0C463A67,0,\N
38,F8:CF:C5:8B:C7:CA,205,190,eduroam,12,g,1,802.11bgn,0,1492556796,1492557396,1493145902,1493146202,\N,1,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Motorola Mobility LLC\, a Lenovo Company,\N,0,\N,\N,Motorola Mobility LLC\, a Lenovo Company,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,F8CFC58BC7CA
55,F4:09:D8:90:AB:00,205,196,eduroam,12,a,2,802.11ac,0,1492557996,1492558596,1496354734,1496355037,\N,1,1,1,0,0,Android,Linux; Android 5.0.2; SM-G850W Build/LRX22C,\N,\N,0,\N,Mozilla/5.0 (Linux; Android 5.0.2; SM-G850W Build/LRX22C) AppleWebKit/537.36 (KHTML\, like Gecko) SamsungBrowser/3.0 Chrome/38.0,Android,2,Samsung Electro Mechanics co.\, LTD.,\N,0,1496329729,1496339668,Samsung SM-G850W,Samsung,SM-G850W,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,F409D890AB00
1133,F4:5C:89:47:6B:91,191,191,eduroam,12,a,2,802.11ac,0,1494259546,1494259847,1494632750,1494633652,\N,4,4,1,0,0,iOS,10_3_1,\N,\N,0,\N,Mozilla/5.0 (iPad; CPU OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML\, like Gecko) Mobile/14E304,iPad,2,Apple\, Inc.,\N,0,1494632751,1494633652,Apple iPad,Apple,iPad,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,F45C89476B91
122,A4:B8:05:9F:D5:AA,205,189,eduroam,12,a,2,802.11ac,0,1492623119,1492624320,1496679635,\N,\N,1,4,1,0,0,iOS,10.3.2 (14F89),\N,\N,0,\N,iPhone8\,1/10.3.2 (14F89),iPhone,2,Apple\, Inc.,EAP,1,1496679637,\N,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A4B8059FD5AA
135,64:76:BA:D9:08:96,205,197,eduroam,12,a,2,802.11ac,0,1492626722,1492627023,1496680841,\N,\N,1,4,1,0,0,iOS,9.3.5 (13G36),\N,\N,0,\N,iPod5\,1/9.3.5 (13G36),iPod,2,Apple\, Inc.,EAP,1,1496680842,\N,Apple iPod,Apple,iPod,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,6476BAD90896
100,A4:E4:B8:AD:DB:D0,205,191,eduroam,12,a,2,802.11ac,0,1492615310,1492616511,1496677227,\N,\N,1,4,1,0,0,Android,Linux; U; Android 6.0.1; STH100-1 Build/MMB29M,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0.1; STH100-1 Build/MMB29M),Android,2,BlackBerry RTS,EAP,1,1496677230,\N,Motorola STH100-1,Motorola,STH100-1,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A4E4B8ADDBD0,0,\N
40,60:E3:AC:ED:5A:3F,205,205,eduroam,12,a,2,802.11ac,0,1492556796,1492557396,1493337724,1493338024,\N,1,4,1,0,0,Android,Linux; U; Android 6.0; LG-H812 Build/MRA58K,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0; LG-H812 Build/MRA58K),Android,2,Unknown,\N,0,1493337725,1493338024,LG H812,LG,H812,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,60E3ACED5A3F,0,\N
708,EC:1F:72:71:68:C0,205,205,eduroam,12,g,1,802.11bgn,0,1493266891,1493267491,1493266891,1493267491,\N,4,4,1,0,0,Android,Linux; U; Android 5.0.1; SGH-M919V Build/LRX22C,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 5.0.1; SGH-M919V Build/LRX22C),Android,2,Samsung Electro Mechanics co.\, LTD.,\N,0,1493266892,1493267492,Samsung SGH-M919V,Samsung,SGH-M919V,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,EC1F727168C0,0
103,9C:F3:87:51:22:42,205,205,eduroam,12,g,1,802.11bgn,0,1492617112,1492617412,1492617112,1492617412,\N,1,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,9CF387512242
1221,BC:54:36:73:AB:F5,191,191,tru,7,g,1,802.11bgn,0,1494432308,1494432909,1494433210,1494433510,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,BC543673ABF5
1640,90:60:F1:59:26:5F,192,205,eduroam,12,a,2,802.11ac,0,1495815339,1495818345,1495818345,1495819247,\N,4,4,1,0,0,iOS,,\N,\N,0,\N,gamed/5.10.19.4.8.16.5.4.2 (iPhone7\,2; 10.3.1; 14E304; GameKit-471.4.113),iPhone,2,Apple\, Inc.,\N,0,1495818346,1495819248,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,9060F159265F
1641,B4:9C:DF:1A:FC:7C,196,196,tru,7,a,2,802.11ac,0,1495815339,1495815941,1496443883,1496444185,\N,1,1,1,0,0,iOS,10_3_1,\N,\N,0,\N,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML\, like Gecko) Mobile/14E304,iPhone,2,Unknown,\N,0,1496443885,1496444186,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,B49CDF1AFC7C,0
129,50:68:0A:95:43:89,205,211,eduroam,12,a,2,802.11ac,0,1492624920,1492626722,1496366776,1496374602,\N,1,7,1,0,0,Android,Linux; U; Android 6.0.1; Nexus 6P Build/MTC20L,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0.1; Nexus 6P Build/MTC20L),Android,2,Unknown,\N,0,1496366777,1496374602,Android,,Nexus 6P,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,50680A954389,0,\N
137,C0:BD:D1:36:C2:EE,205,195,eduroam,12,a,2,802.11ac,0,1492627323,1492628224,1496676924,\N,\N,1,1,1,0,0,Android,Linux; U; Android 4.3; SGH-I337M Build/JSS15J,\N,\N,0,\N,Dalvik/1.6.0 (Linux; U; Android 4.3; SGH-I337M Build/JSS15J),Android,2,Samsung Electro Mechanics co.\, LTD.,EAP,1,1496676925,\N,Samsung SGH-I337M,Samsung,SGH-I337M,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,C0BDD136C2EE,0
